conv_id,text,predicted_intent,confidence,intent_id,n_grounding_examples,top_similarity,escalate,escalate_reason,draft_reply
2175,@115821 So why do some items labeled as Prime now take a week to ship? Unacceptable.,order_status,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2176,"@AmazonHelp please, why is it so tough to get your Echo to recognise @33237 !!
Help...",app_or_site_technical,75.0,8.0,3,0.5703636013447895,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear you're having trouble with your Echo. Can you share more details about the issues you're encountering? ^DO
2177,"@115821 Package was supposed to be deliver on 10/4, but hasn’t appeared. No info on my orders where it’s at. Who can I contact to find out?",order_status,85.0,1.0,3,0.7018249458096663,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the delay! Please provide your order details via DM so we can check your package status. ^HK
2178,"AMAZON! B4 I placed my order, it said to do it in 1hr to get it next day w/prime, so why is it now going to take 2 days @115821",order_status,75.0,1.0,3,0.6912670299338812,False,"confident intent, not high-stakes, strong historical match found","I understand your concern! Please DM us your order details, and we'll check into the delivery timing for you. ^CO"
2179,"@AmazonHelp ordered an item prime delivery, hasn’t turned up? It’s been four days fml",delivery_problem,90.0,2.0,3,0.692822457297696,False,"confident intent, not high-stakes, strong historical match found","I’m sorry for the delay! Please provide your order details via DM, and we’ll investigate this for you. ^AT"
2180,Anyone else having consistent delivery issues with @115821? Stuff saying delivered but shows up next day? Wrong items being tracked? https://t.co/apyeK4oDEh,delivery_problem,85.0,2.0,3,0.7530111782779454,False,"confident intent, not high-stakes, strong historical match found",I’m sorry to hear you’re having delivery issues. Please report these instances through our support link so we can help: https://t.co/CYqkdUakWJ? ^GM
2181,@AmazonHelp Thank you! :),general_feedback_or_praise,80.0,11.0,3,0.8490258630587546,False,"confident intent, not high-stakes, strong historical match found",Thanks for the kind words! We appreciate your support! ^LB
2182,@AmazonHelp I pre ordered a book that was supposed to arrive Tuesday but was delayed until yesterday and I still haven’t recieved it.,delivery_problem,90.0,2.0,3,0.7054916010189065,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the delay with your pre-ordered book! Please DM us with your details to look into this further. ^GG
2183,Hey @115850 your app is throwing errors while I try to make the payment. Tried a number of times already!! My orders got cancelled :( https://t.co/baj08N32Zg,app_or_site_technical,80.0,8.0,3,0.621895144972346,False,"confident intent, not high-stakes, strong historical match found","I'm sorry for the trouble! Please try uninstalling and reinstalling the app. If the issue persists, let us know and we can help! ^JZ"
2184,My @115833 Dot fails on voice at least 50% of the time. It's amazingly unreliable. Even when it acknowledges command it often fails,product_defect,85.0,6.0,3,0.5008406281614942,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the difficulty with your Echo. Have you tried restarting it? Please let us know if the issue continues! ^AC
2185,Stop using UPS @AmazonHelp! 103 lb package looped around US 4800 miles. You are only company I still buy from that uses UPS #FEDEX #UPSSucks https://t.co/3cEZVPkwbl,delivery_problem,80.0,2.0,3,0.6471851329420008,False,"confident intent, not high-stakes, strong historical match found",I’m really sorry for the delivery issues you've experienced. Your feedback is important and can be reported here: https://t.co/q4LAMZ3tbE ^GG
2186,"@AmazonHelp so my order says it's supposed to ship today but I still haven't gotten a notification, any idea when it should let me know?",order_status,80.0,1.0,3,0.7153570635624085,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the inconvenience! Shipping notifications can sometimes come a bit late. Please check the tracking link for more info here: https://t.co/aaDyEz1VgE? ^JD
2187,@AmazonHelp you guys having trouble with Alexa and amazon music? She won’t play any music. Says she’s going to play it then no sound.,app_or_site_technical,80.0,8.0,3,0.6845823103689552,False,"confident intent, not high-stakes, strong historical match found","Sorry to hear about the trouble with Alexa! Please try restarting your device and ensure it's connected to the internet. For further assistance, feel free to DM us! ^MH"
2188,"@115850 Acct locked ""for security"", emailed requested info; now get conflicting delivery info but still can't log in so how do I contact??",account_access,75.0,7.0,3,0.6321258863391902,True,high-stakes intent ('account_access') always routed to a human,I'm sorry to hear your account is locked! Please reach out to us here: https://t.co/vlvfJr4nN9 so we can assist you further. ^SI
2189,@115821 since you rejected me to be a sortation associate...how about you stop emailing me to apply for the job you rejected me for. 😒,general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2190,@115821 you just lost a very good costumer over this. I'm so fed up of your horrible costumer service. Last buy. https://t.co/YYXGH4km9s,general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2191,@115821 is the #BookofMythicality going to ship today like the app says,order_status,80.0,1.0,3,0.5623070646474388,False,"confident intent, not high-stakes, strong historical match found",It’s possible for orders to ship on the same day as the delivery date. Please keep an eye on your notifications! Let us know if you need any more assistance. ^JD
2192,@115821 y’all deliver your packages with a bunch of holes on them now,delivery_problem,80.0,2.0,3,0.5677553189216247,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the packaging issues! Please provide your feedback here: https://t.co/Huc7jc5Pdp. We appreciate it! ^HN
2193,@115830 I live 10 miles from Weybridge in Twickenham &amp; I send my parcel to Peterborough???? https://t.co/a7FCx6EIA2,delivery_problem,75.0,2.0,3,0.5638914575432112,False,"confident intent, not high-stakes, strong historical match found",Oh no! I'm sorry for the confusion with your delivery. Please contact us here for more help: https://t.co/JzP7hlA23B. ^AD
2194,Me waiting for my @115821 prime package only to find out it was never going to show up https://t.co/b7S37Lw4XE,delivery_problem,90.0,2.0,3,0.7178768586808523,False,"confident intent, not high-stakes, strong historical match found",I'm really sorry for the mix-up! Please check your tracking details here: https://t.co/Y5jpI9gRhE and let us know if there's anything we can help with. ^KM
2195,@117093 SMDH they forgot to pick up the 6 Totes from last time,delivery_problem,75.0,2.0,3,0.5075106278208308,False,"confident intent, not high-stakes, strong historical match found",I apologize for the inconvenience! Please share your details here: https://t.co/mk7tow11c4 so we can investigate this for you. ^TP
2196,"Ordered a cat tower. Got cat litter? Hmmm...Someone out there got a free cat tower. 
#smh #amazon @115821 https://t.co/90tvQL1lYf",product_defect,85.0,6.0,3,0.5017961391596379,False,"confident intent, not high-stakes, strong historical match found",I’m sorry to hear about the mix-up with your order! Please report the issue here: https://t.co/bLRvboXDBH and we’ll assist you. ^KP
2197,@AmazonHelp https://t.co/QsQthFX2H1 or https://t.co/yTNjjTaPPH will not load.,app_or_site_technical,80.0,8.0,3,0.6564330214823211,False,"confident intent, not high-stakes, strong historical match found",I'm sorry you're having trouble accessing the pages! Can you try clearing your browser cache or using a different browser? Let us know if that helps! ^FR
2198,"@116316 #WheresMyStuff my package was ""delivered""; but I haven't received it!! 😨",delivery_problem,90.0,2.0,3,0.7346376709997282,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about the delivery issue! Please visit this link to troubleshoot: https://t.co/xCMI7SiuC0 and keep us updated! ^EZ
2199,@AmazonHelp this is the second time your delivery service failed to deliver my item despite multiple cs chats about when my office closes,delivery_problem,85.0,2.0,3,0.6929345014317067,False,"confident intent, not high-stakes, strong historical match found",I’m really sorry to hear this! Please let us know your order details here: https://t.co/JzP7hlA23B so we can assist you further. ^FR
2200,I was pleasantly surprised how well I was treated by @AmazonHelp when I contacted them for help with an order. Very helpful and friendly!,general_feedback_or_praise,90.0,11.0,3,0.7202389914481351,False,"confident intent, not high-stakes, strong historical match found","Thank you so much for your kind words! We’re glad to hear you had a good experience. If you need further assistance, don’t hesitate to reach out! ^AD"
2201,@AmazonHelp Bought an item only to discover I can't use it. Tried to return. When I started that I discovered I need a printer. I have none.,refund_or_return,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
